gs_long,counts,condition
Ddn,831890.197906623,Turbo_N
Baiap3,5187603.09772102,Turbo_N
Cul9,149907.677785617,Turbo_N
Clasp1,23981243.3174634,Turbo_N
Fnbp1,2545862.11211654,Turbo_N
Vps13b,2706.19218145639,Turbo_N
Dnajc6,322173793.507843,Turbo_N
Sgsm2,202070.664099385,Turbo_N
Ripor2,18357.7818917414,Turbo_N
Daam2,1026522.74893669,Turbo_N
Snph,11624436.7437543,Turbo_N
Madd,174466395.948736,Turbo_N
Clec16a,2727536.47392421,Turbo_N
Arhgef17,259556.748514735,Turbo_N
Rimbp2,12361979.4070086,Turbo_N
Zfyve16,251352.221103197,Turbo_N
Cep170b,61329616.8183055,Turbo_N
Avl9,1624543.77575335,Turbo_N
Pum2,NA,Turbo_N
Kiaa0232,12777.2755261793,Turbo_N
Mfn2,5143521.22289426,Turbo_N
Scrib,4078101.48933327,Turbo_N
Pum1,916192.626981993,Turbo_N
Usp8,1507040.55753104,Turbo_N
Nup214,1137739.73311285,Turbo_N
Ube3c,339751.581073545,Turbo_N
Plxna4,26836710.2375235,Turbo_N
Septin9,68363366.7219627,Turbo_N
Rab3gap1,19723447.8626005,Turbo_N
Sestd1,9835684.05578488,Turbo_N
Naa15,203336.259728927,Turbo_N
Mogs,1751009.48791805,Turbo_N
Dgkz,2370590.3038393,Turbo_N
Slc20a2,639575.166958577,Turbo_N
Pgrmc2,1869136.59836096,Turbo_N
Cdc42bpg,46656.2612307331,Turbo_N
Polr2e,32600.85052495,Turbo_N
Abhd13,1904.45655874638,Turbo_N
Kcmf1,376025.661467374,Turbo_N
Adck5,5851.73658894378,Turbo_N
Cpm,132053.135285582,Turbo_N
Ints8,2702.88577890257,Turbo_N
Dtx3,1725761.70516609,Turbo_N
Ap4e1,1047351.3969825,Turbo_N
Camsap3,63559027.2594766,Turbo_N
Trim56,57927.210910128,Turbo_N
Sra1,228584.663435958,Turbo_N
Tdrkh,1938203.75424849,Turbo_N
Tecpr1,7627446.30697124,Turbo_N
Epn1,24876164.0068474,Turbo_N
Asphd2,720913.022378544,Turbo_N
Whrn,224079.677904917,Turbo_N
Ppp1r10,94084.1471015827,Turbo_N
Tmcc2,1223565.65567528,Turbo_N
Prpf40b,3036783.51736437,Turbo_N
Znf569,21186.6984111194,Turbo_N
Wipi2,12094827.172234,Turbo_N
Crybg3,177618.593889844,Turbo_N
Zmpste24,531729.62388509,Turbo_N
Kirrel1,186266.81709557,Turbo_N
Hydin,6473799.95771259,Turbo_N
Agfg2,3243766.5363297,Turbo_N
Mtdh,27321691.4820282,Turbo_N
Hapln4,21987.0232953839,Turbo_N
Vac14,1190047.29909792,Turbo_N
Trmt9b,152271.279908188,Turbo_N
Fbll1,53950.7865606864,Turbo_N
Jph4,82901.2047345127,Turbo_N
Gpr176,229433.358307782,Turbo_N
Aftph,18311227.4367915,Turbo_N
Ddrgk1,392756.526282416,Turbo_N
Ubap2l,55541935.3820556,Turbo_N
Btbd10,254729.875549634,Turbo_N
Lrrc15,19772.0324258534,Turbo_N
Pelo,567802.486181516,Turbo_N
C2cd2l,83314332.7722066,Turbo_N
Flnb,120272.308456927,Turbo_N
Tmem121,23554.5483732023,Turbo_N
Reps2,6651769.58083728,Turbo_N
Usp6nl,199209.088687763,Turbo_N
Nrde2,10470.7480777372,Turbo_N
Chn2,414550.417475691,Turbo_N
Ric8b,2799910.07224344,Turbo_N
Lrrtm4,2418645.9561878,Turbo_N
Eif4g3,25841215.4372135,Turbo_N
Pip4k2b,22479161.4264152,Turbo_N
Atg2b,20251423.7028144,Turbo_N
Acad11,169225.52869973,Turbo_N
Bdh1,43916716.83368,Turbo_N
Wnk3,3924638.69237575,Turbo_N
Tbc1d5,2378406.84452744,Turbo_N
Atp2c1,1278637.95048241,Turbo_N
Samd4b,57960.0377227642,Turbo_N
Nucks1,1104914.5549946,Turbo_N
Lrfn4,69736.8058244395,Turbo_N
Glrx5,1134.67802610781,Turbo_N
Llgl1,5819586.42423677,Turbo_N
Prickle2,47528392.4799669,Turbo_N
Camta2,18757.7690456985,Turbo_N
Bsdc1,NA,Turbo_N
Rbsn,7799449.8234977,Turbo_N
Dixdc1,1379269.39725403,Turbo_N
Ddhd2,114108.264128895,Turbo_N
Ddhd1,7587816.17964742,Turbo_N
Dpp8,72536.4621776212,Turbo_N
Cnksr2,21209446.8125893,Turbo_N
Aatk,7902761.1654186,Turbo_N
Dapk1,855867.227434356,Turbo_N
Arhgap33,3595256.04445907,Turbo_N
Bcas1,5451764.00411395,Turbo_N
Rmnd5a,335424.887800721,Turbo_N
Znf598,190629.505329594,Turbo_N
Safb2,768230.141368618,Turbo_N
Afap1,17019736.5826739,Turbo_N
Pde4dip,2625894.97763154,Turbo_N
Abhd16b,1011871.97359459,Turbo_N
Pank4,533818.216059187,Turbo_N
Tnc,784593.977074848,Turbo_N
Astn2,2424350.44807145,Turbo_N
Negr1,651908.136830136,Turbo_N
Shank2,434562698.109765,Turbo_N
Amigo1,3051.26655849511,Turbo_N
Adgrb3,21990429.0249111,Turbo_N
Lrsam1,14969960.1186624,Turbo_N
Rap2a,1253713.01432018,Turbo_N
Zer1,1122784.88570739,Turbo_N
Snx32,204944.719028993,Turbo_N
Wdtc1,113687.8344178,Turbo_N
Them6,1986358.93262889,Turbo_N
Spag1,10341.2178058214,Turbo_N
Ttc9c,254602.6558937,Turbo_N
Ddx42,4467975.97848224,Turbo_N
Ankfy1,587284.349637404,Turbo_N
Slitrk5,9070913.88959522,Turbo_N
Slitrk4,594318.736974452,Turbo_N
Slitrk3,2214387.82421079,Turbo_N
Slitrk2,497617.683904002,Turbo_N
Zfyve1,5314090.22914584,Turbo_N
Tmem39b,37268.7805891428,Turbo_N
Nfasc,18263005.8261077,Turbo_N
Nrcam,4570944.66144267,Turbo_N
Ccdc50,575632.846015352,Turbo_N
Dlg1,45668719.1243175,Turbo_N
Bbs9,10245.3974035709,Turbo_N
Atpaf1,309976.214966428,Turbo_N
Ireb2,42908.3299529384,Turbo_N
Mast4,159571.811415845,Turbo_N
Arhgap32,74277520.3824924,Turbo_N
Ubp1,273952.364240044,Turbo_N
Mfn1,24560.9316688933,Turbo_N
Srgap3,36715785.1268098,Turbo_N
Cpeb2,657712.895044772,Turbo_N
Pdk1,2242951.45083775,Turbo_N
Wdr82,420588.9900719,Turbo_N
Gatd1,1399485.75216391,Turbo_N
Tufm,53318025.1908507,Turbo_N
Cpped1,64801.277380643,Turbo_N
Svop,3020249.55641645,Turbo_N
Rnf214,114031022.437948,Turbo_N
Trim65,NA,Turbo_N
Lpp,545566.560372258,Turbo_N
Kctd3,1326513.94236481,Turbo_N
Tnpo1,321858.139603848,Turbo_N
Plppr1,667384.640760685,Turbo_N
Actbl2,1331870.52528223,Turbo_N
Erlin2,2011684.57539655,Turbo_N
Ppp2r2c,2236767.03661571,Turbo_N
Hnrnpa3,49427472.1010176,Turbo_N
Necab1,7521412.82190328,Turbo_N
Psmd11,1114685.05512642,Turbo_N
Sv2b,12846660.1378481,Turbo_N
Katnb1,9253784.14436444,Turbo_N
Tmem169,44264.6048154821,Turbo_N
Rhot1,4648148.20051758,Turbo_N
Efr3a,621932.616113541,Turbo_N
Sh3bgrl2,NA,Turbo_N
Tmem198,17095.1968536586,Turbo_N
Poldip3,168841.029654258,Turbo_N
Znf365,140922.198584469,Turbo_N
Ppp1r12b,24612624.9511032,Turbo_N
Lhfpl2,252176.624860628,Turbo_N
Lrrtm2,293951.74787688,Turbo_N
Oxa1l,139378.115025796,Turbo_N
Limd2,841626.335921205,Turbo_N
Enoph1,1130.05947245136,Turbo_N
Htatsf1,1032064.08007955,Turbo_N
Ptgr3,915713.086993436,Turbo_N
Cpt1c,6679315.82078638,Turbo_N
Eif4b,522709488.83423,Turbo_N
Atg4b,3145.41105969481,Turbo_N
Elmod2,56226.2644288699,Turbo_N
Ubash3b,2338550.57498696,Turbo_N
Samm50,11062639.5924273,Turbo_N
Reep1,553478.123176729,Turbo_N
U2af1l4,53201.6335465626,Turbo_N
Slc7a6,66755.0407445821,Turbo_N
Nipal3,200934.016453543,Turbo_N
Synpr,826386.806365536,Turbo_N
Slc25a40,51431.6785907481,Turbo_N
Vipas39,14191692.1519775,Turbo_N
Aars1,18441678.048021,Turbo_N
Lrrc8d,11952.6564853274,Turbo_N
Arl15,10328714.9806462,Turbo_N
Ublcp1,508815.552732563,Turbo_N
Epb41l5,83585.9168536643,Turbo_N
Cept1,287127.347238686,Turbo_N
Flrt3,96698.035290121,Turbo_N
Gpt2,207268.344534755,Turbo_N
Micall1,2606602.18201944,Turbo_N
Phyhipl,46738427.5128386,Turbo_N
Ccny,1238648.76526449,Turbo_N
Nars2,608201.470798287,Turbo_N
Fto,35757.7837382147,Turbo_N
Timm29,2981065.06209675,Turbo_N
Slc5a7,321540.290988229,Turbo_N
Hpcal4,12215894.7848238,Turbo_N
Cdc23,54235.9238110201,Turbo_N
Krt75,9044.40432190206,Turbo_N
Pck2,641824.824885608,Turbo_N
Orai2,9596.21048545436,Turbo_N
Cnot10,19370.8070405424,Turbo_N
Fbxl2,29300.8303245998,Turbo_N
Tm9sf4,453353.433892652,Turbo_N
Wasf2,58531.152538473,Turbo_N
Coro2b,7807923.16813524,Turbo_N
Ubap1,912471.448635642,Turbo_N
Thnsl1,2049973.25397538,Turbo_N
Wdr48,4773876.73666234,Turbo_N
Tiprl,6457274.43515106,Turbo_N
Slc25a12,61907667.4464111,Turbo_N
Gopc,998530.697199207,Turbo_N
Dennd6a,186808.654170951,Turbo_N
Atl1,17008948.6151443,Turbo_N
Sephs1,244301.396808735,Turbo_N
Fbxl4,55980.4572070568,Turbo_N
Ano10,40856.0396293714,Turbo_N
Echs1,626913.834068134,Turbo_N
Lrrc24,193732.70078122,Turbo_N
Wdr3,813.20711736051,Turbo_N
Rab39b,1635305.15638393,Turbo_N
Dcakd,1878419.99648663,Turbo_N
Rab39a,6983.77486234302,Turbo_N
Ptbp3,1864124.93073598,Turbo_N
Pcmtd2,87856.6541390898,Turbo_N
Atcay,1287902.10701061,Turbo_N
Maip1,156060.254537055,Turbo_N
Pgs1,6681718.24658771,Turbo_N
Nrdc,768242.512952858,Turbo_N
Czib,93290.2492682889,Turbo_N
Rab9b,259545.187939176,Turbo_N
Gabra5,354662.743791149,Turbo_N
Nipa1,146243.407393268,Turbo_N
Tbc1d10b,33009492.3927321,Turbo_N
Elmo2,3048107.37915889,Turbo_N
Txlng,95633.7907846088,Turbo_N
Ganab,5796963.05502244,Turbo_N
Rbm45,1556.57867744613,Turbo_N
Cstpp1,1139671.16906674,Turbo_N
Rbm22,201826.712067596,Turbo_N
Sybu,436675.894014553,Turbo_N
Oscp1,14716681.2131491,Turbo_N
Snx14,60583.2300377422,Turbo_N
Cyria,4809896.52769079,Turbo_N
Znf592,23675.8723443673,Turbo_N
Mal2,NA,Turbo_N
Cdkn2aip,2469977.56726993,Turbo_N
Mia3,366061.934485034,Turbo_N
Frmd4a,3517174.65950863,Turbo_N
Rbfox3,3454.33294725837,Turbo_N
Comtd1,685206.092672767,Turbo_N
Iars2,4386528.21059086,Turbo_N
Rufy1,470362.346716861,Turbo_N
Dock9,2626940.77938808,Turbo_N
Hook1,317261.698973232,Turbo_N
Dars2,219764.167920626,Turbo_N
Cstf2,4047322.98732034,Turbo_N
Ranbp6,614589.296216694,Turbo_N
Prune1,55116940.5414356,Turbo_N
Arl14ep,13160.322442242,Turbo_N
Anks1b,44315210.9445755,Turbo_N
Zc3h14,133473.88345792,Turbo_N
Marf1,34125.4087725125,Turbo_N
Dlgap2,29995027.4069275,Turbo_N
Ap5m1,14990.3023441232,Turbo_N
Nup93,168625.303793049,Turbo_N
Chmp2b,1420742.82434397,Turbo_N
Zc2hc1a,61850790.6518193,Turbo_N
Slc6a17,20072850.5979528,Turbo_N
Smarcal1,157488.870897674,Turbo_N
Slc30a6,132740.439538151,Turbo_N
Sgta,83149.2731450049,Turbo_N
Eif2a,3911913.41745071,Turbo_N
Mrps35,71352.6303456938,Turbo_N
Miga2,1580722.79598071,Turbo_N
Tmem11,807155.628457619,Turbo_N
Csnk1a1,1831103.56194344,Turbo_N
Ahsa1,35190100.9652938,Turbo_N
Rcc2,2078273.85283693,Turbo_N
Mrps27,184414.990608597,Turbo_N
Elp6,481097.742414818,Turbo_N
Ipo5,2330412.31953824,Turbo_N
Pi4kb,2183506.62628401,Turbo_N
Cyp20a1,19899.3124834509,Turbo_N
Ift74,40452.8577290631,Turbo_N
Ptk7,39818.7646915509,Turbo_N
Tnrc6b,3355701.9381741,Turbo_N
Thoc5,49190.543563784,Turbo_N
Baiap2,80376325.7240452,Turbo_N
Mterf2,1154558.22326544,Turbo_N
Pdhx,4635113.17979218,Turbo_N
Slc25a29,296919.060187095,Turbo_N
Usp54,194365.9880151,Turbo_N
Unk,5734291.5090566,Turbo_N
Ablim2,81083412.5195592,Turbo_N
Eea1,3333868.6717523,Turbo_N
Mblac2,2878014.23250683,Turbo_N
Srsf7,404698.005247845,Turbo_N
Dop1a,407743.256021631,Turbo_N
Ankrd34c,847682.830198695,Turbo_N
Slc17a6,5100610.36690322,Turbo_N
Nceh1,10882530.0740266,Turbo_N
Plcxd3,1333259.2014639,Turbo_N
Lsamp,4554665.41799161,Turbo_N
Rps6kc1,6937838.90046509,Turbo_N
Lss,12741.0931482213,Turbo_N
Unc80,60470.5057014319,Turbo_N
Cadm2,11054396.4863461,Turbo_N
Cpne4,3318749.57680383,Turbo_N
Flrt2,1273305.55459645,Turbo_N
Slc9a7,172817.22569525,Turbo_N
Tars3,1364367.9741425,Turbo_N
Olfm2,58511.2801563562,Turbo_N
Tmem214,9327.82621613309,Turbo_N
Nyap2,32178855.2919561,Turbo_N
Hspa13,40113.5462017916,Turbo_N
Tbck,62284.5838859572,Turbo_N
Cdh7,945018.969422389,Turbo_N
Srp68,435814.164330679,Turbo_N
Eif4e2,185108.116060703,Turbo_N
Shc2,887349.742130295,Turbo_N
Me3,7254976.93805998,Turbo_N
Dlat,16001458.2471069,Turbo_N
Rab3gap2,41500298.1833515,Turbo_N
Slc25a32,81584.5458574368,Turbo_N
Fbxo38,14137.6774704898,Turbo_N
Gga3,23498485.2181716,Turbo_N
Lars1,5879697.05746563,Turbo_N
Mettl2,111413.895266048,Turbo_N
Ckap4,602990.994997886,Turbo_N
Mical2,10338.0413480236,Turbo_N
Qars1,19736240.4713458,Turbo_N
Acbd3,696011.848859147,Turbo_N
Gtf3c4,114285.541176845,Turbo_N
Mon1b,24725.7748291241,Turbo_N
Hadha,13605304.3847009,Turbo_N
Coq3,4461.58570823712,Turbo_N
Rassf2,81327.3346871695,Turbo_N
Larp6,245125.14483117,Turbo_N
Fat3,232692.040509232,Turbo_N
Wdr35,156673.700400882,Turbo_N
Ints6l,NA,Turbo_N
Tcaf1,181254.957313427,Turbo_N
Derl2,179940.084861823,Turbo_N
Neto2,1512799.8829819,Turbo_N
Kctd6,51112.9132929986,Turbo_N
Armc6,20282193.8359609,Turbo_N
Trmt2a,41012.1893368063,Turbo_N
Kbtbd11,4531981.8595512,Turbo_N
Iqcb1,2827882.04427661,Turbo_N
Acp6,114715.260479166,Turbo_N
NARS1,15651894.7651536,Turbo_N
Rpl24,4780255.67581951,Turbo_N
Rbfox2,916551.465526173,Turbo_N
Rhbdd3,36412.1692807309,Turbo_N
Mob1b,NA,Turbo_N
Efemp1,62072.1932744616,Turbo_N
Daam1,2827338.48178407,Turbo_N
Map4k5,2165528.23880767,Turbo_N
Dmxl2,146719582.693508,Turbo_N
Sgsm1,8048033.02173186,Turbo_N
Gpr180,58044.5034332942,Turbo_N
Elmo1,413107.385972338,Turbo_N
Abraxas1,30455.394195282,Turbo_N
Ppp1r18,367120.07547899,Turbo_N
Rbak,4469.22540804047,Turbo_N
Rgs7bp,2076154.61912964,Turbo_N
Ralgapb,12191801.3405396,Turbo_N
Cpsf4,24593.5229924718,Turbo_N
Bicd1,445403.269764412,Turbo_N
Fam177a1,59497.2972850864,Turbo_N
Kirrel3,3639271.94794572,Turbo_N
Rimoc1,2746662.34813765,Turbo_N
Palm2,30985352.0705531,Turbo_N
Scfd1,6264271.13467096,Turbo_N
Tmem209,103039.949446069,Turbo_N
Rell2,125978.926671578,Turbo_N
Prkaa2,2015133.57376989,Turbo_N
Cc2d1b,133749.517941351,Turbo_N
Clasp2,526969691.820342,Turbo_N
Slc18a2,68682.7141346905,Turbo_N
Kiaa1671,27129178.5153531,Turbo_N
Cptp,24073.0057795513,Turbo_N
Gpr89,54532.934277511,Turbo_N
Rmdn2,123915.791671029,Turbo_N
Pisd,447533.928225413,Turbo_N
Rps6kb1,60362.2270723402,Turbo_N
Arf2,574922.320932582,Turbo_N
Ppfia2,24984992.2377538,Turbo_N
Ap3s2,6198131.433571,Turbo_N
Cpne3,1949786.09913074,Turbo_N
Tcp11l1,6079372.67730448,Turbo_N
Ndrg4,8908136.82010418,Turbo_N
Csnk1g1,1261424.16110959,Turbo_N
Ankrd52,105355.454403143,Turbo_N
Srrm2,379639.815772385,Turbo_N
Pik3cb,328863.433988421,Turbo_N
Flna,4643700.94751078,Turbo_N
Cfap20,286583.117233334,Turbo_N
Tusc3,77846.9702636451,Turbo_N
Cpsf7,410041.836462062,Turbo_N
Pak4,1294681.5060916,Turbo_N
Hsdl1,5337994.43173071,Turbo_N
Slc4a7,3692905.63198514,Turbo_N
Scfd2,1574423.09379361,Turbo_N
Anapc5,96790.511654722,Turbo_N
Gmppb,882970.878255956,Turbo_N
Tox4,97552.0136184744,Turbo_N
Sec62,483178.217985655,Turbo_N
Iars1,3349778.48125002,Turbo_N
Rap2c,61943.1498212473,Turbo_N
Ilvbl,270634.422358412,Turbo_N
Aifm2,19422.4522569614,Turbo_N
Txnl4b,11809.670442405,Turbo_N
Hook3,538282.235085559,Turbo_N
Plekha1,641281.1622379,Turbo_N
Fam163b,12201.0413863379,Turbo_N
Usp43,1250520.93284465,Turbo_N
Slc24a2,7633924.64334252,Turbo_N
Dock1,8688490.31991911,Turbo_N
Gphn,47664262.0130576,Turbo_N
Lsm11,410896.844684277,Turbo_N
Gprasp2,91178.7320031878,Turbo_N
Pggt1b,19186.393637435,Turbo_N
Ldah,455214.218495208,Turbo_N
Mpp7,10350.903833611,Turbo_N
Atp6v1h,52419225.9422683,Turbo_N
Pdcl3,1782.10970765093,Turbo_N
Dpp9,1383465.39414901,Turbo_N
Nat14,775698.797230637,Turbo_N
Qdpr,2087526.15504823,Turbo_N
Stx16,100134.765519137,Turbo_N
Snx17,NA,Turbo_N
Jakmip1,4465392.77612245,Turbo_N
Ppme1,13004985.6026857,Turbo_N
Lrch3,46663.3436914739,Turbo_N
Nudt9,16300966.2684279,Turbo_N
Ganc,130631.190807804,Turbo_N
Rsl1d1,19134.9400905742,Turbo_N
Usp38,2247.1091480763,Turbo_N
Maob,2764063.79675176,Turbo_N
Camk1d,6976532.48373997,Turbo_N
Aldh5a1,14557966.7847347,Turbo_N
KIAA1755,21923.6700478188,Turbo_N
Arrb1,6452807.01354958,Turbo_N
Orai1,92569.3660762748,Turbo_N
Phka2,39633.2620584186,Turbo_N
Ptges2,592850.324445614,Turbo_N
B4gat1,21404.9171839238,Turbo_N
Vps35l,157209.73994528,Turbo_N
Pithd1,2978.69356878775,Turbo_N
Gprin3,24399069.3014789,Turbo_N
Acaa2,4964921.77444136,Turbo_N
Dip2a,6406092.94803267,Turbo_N
Larp4,NA,Turbo_N
Pkn2,217769.362391471,Turbo_N
Etf1,8812406.07381502,Turbo_N
Naa25,610331.632723135,Turbo_N
Kank2,457874.305122933,Turbo_N
Rbbp5,1031870.56382147,Turbo_N
Pgam5,9284714.41424497,Turbo_N
Vps13c,5470863.61275487,Turbo_N
Osbpl2,808369.893980224,Turbo_N
Lrfn5,1008418.78290372,Turbo_N
Clptm1l,NA,Turbo_N
Agap1,7228357.59871898,Turbo_N
Tmem87a,306527.918703365,Turbo_N
Pigt,535818.38663237,Turbo_N
Slc7a14,12972762.4906755,Turbo_N
Nalcn,14541.0440160949,Turbo_N
Osbpl6,6518737.17662178,Turbo_N
Tmx3,634795.636169686,Turbo_N
Nkrf,167165.648466386,Turbo_N
Usp47,2388397.4138477,Turbo_N
Slc44a2,57442.9362420654,Turbo_N
Tbcd,378837.993133577,Turbo_N
Poglut1,234564.562919419,Turbo_N
Taok3,400179.852272155,Turbo_N
Tbc1d17,576024.375685373,Turbo_N
Lpcat2,6350.08632365278,Turbo_N
Fam234b,1322962.27791462,Turbo_N
Tnr,20902769.8638557,Turbo_N
Phactr3,1350624.88541626,Turbo_N
Ythdf3,197827.678383318,Turbo_N
Yars2,14625.6715653473,Turbo_N
Nlgn3,5964588.36612304,Turbo_N
Itpk1,709663.035484343,Turbo_N
Fsd1l,1610526.72246544,Turbo_N
Rhof,4492529.6237454,Turbo_N
Lats1,NA,Turbo_N
Cadps2,4791011.42167568,Turbo_N
Arhgap25,1032955.31336735,Turbo_N
Eogt,23391.4526160578,Turbo_N
Ttc39b,81805.0133660908,Turbo_N
Abi3,1054990.15827795,Turbo_N
Elmo3,5354044.83988556,Turbo_N
Slc9a9,46140.2783204903,Turbo_N
Arap2,1175460.11921437,Turbo_N
Rint1,11731363.3516352,Turbo_N
Ston2,335399.648126794,Turbo_N
Lrrtm3,574626.481331127,Turbo_N
Dnm3,20956548.9529822,Turbo_N
Tigar,26381085.911478,Turbo_N
Tmem266,1394006.63158249,Turbo_N
Pogz,354390.964675751,Turbo_N
C8orf34,635165.342802933,Turbo_N
Glmn,837987.045116893,Turbo_N
Dock10,113291.151821074,Turbo_N
Sowahb,183417.574150822,Turbo_N
Nhlrc2,300182.43765624,Turbo_N
Wwp1,NA,Turbo_N
Trim35,37128.1935118132,Turbo_N
Dzank1,918768.960525104,Turbo_N
Pak5,11309084.31507,Turbo_N
Lrrc4c,1030628.64177341,Turbo_N
Arhgef10,NA,Turbo_N
Rps6ka5,8217226.54465247,Turbo_N
Map1s,1493777.56418003,Turbo_N
Camkk2,11594359.0816716,Turbo_N
Strip1,6935708.36390658,Turbo_N
Snx16,3507152.16659235,Turbo_N
Zhx2,NA,Turbo_N
Farsa,1836212.43430917,Turbo_N
Arhgap12,3070992.30043412,Turbo_N
Efl1,2872056.10968039,Turbo_N
Vps26b,2762489.63989644,Turbo_N
Agps,58383.4466507814,Turbo_N
Atg16l1,284182.809630483,Turbo_N
Sowahc,5739.58758004056,Turbo_N
Slc25a16,197480.678438766,Turbo_N
Tmx4,335512.649201765,Turbo_N
Gpcpd1,391868.403460497,Turbo_N
Wdr59,NA,Turbo_N
Asrgl1,13635912.8482128,Turbo_N
Coro2a,3940112.88216064,Turbo_N
Zhx3,2049.65112410435,Turbo_N
Sipa1l1,76325018.1005874,Turbo_N
Tlk1,3396.10442452476,Turbo_N
Ppp4r4,1501252.07026411,Turbo_N
Sh3rf3,1301840.51246813,Turbo_N
Lnpep,234138.979911921,Turbo_N
Slc39a6,323984.110981817,Turbo_N
Cpne1,1507992.65196453,Turbo_N
Prepl,2462448.24036017,Turbo_N
Myo9a,204722.551147877,Turbo_N
Cers6,164736.236205915,Turbo_N
Frs2,393282.575788406,Turbo_N
Vps9d1,732219.036011487,Turbo_N
Thop1,4286797.90242601,Turbo_N
Camsap2,31520059.0870093,Turbo_N
Septin11,39200428.162504,Turbo_N
Tmem120a,114690.530523317,Turbo_N
Znf428,74670.5663812714,Turbo_N
Ccz1,1168203.24956847,Turbo_N
Bbs4,NA,Turbo_N
Washc5,483303.088643631,Turbo_N
Rbm14,4113886.18036202,Turbo_N
Rft1,20069.5152553219,Turbo_N
Fam120c,4232687.9762763,Turbo_N
Shisa7,4607098.37771825,Turbo_N
Brat1,107969.983253529,Turbo_N
C1orf198,29705504.4083758,Turbo_N
Guf1,510118.2658037,Turbo_N
Lmf2,154967.695618558,Turbo_N
Gpr158,206493192.019929,Turbo_N
Pex5l,33845968.0297203,Turbo_N
Eri3,1642026.90102581,Turbo_N
Adgra1,1004133.93543845,Turbo_N
Tbl3,38052.640157493,Turbo_N
Aida,4936.70063695626,Turbo_N
Csnk1g3,230550.100855949,Turbo_N
Endod1,457042.142682849,Turbo_N
Mb21d2,36189429.9063728,Turbo_N
Heatr5b,276305.443615666,Turbo_N
Lmbrd2,521039.949787214,Turbo_N
Rae1,1503775.88142888,Turbo_N
Ano4,113956.651452358,Turbo_N
Nadk2,1007121.6051071,Turbo_N
Cnot2,3150866.47997519,Turbo_N
Tdrp,3972634.51266126,Turbo_N
Clmn,14443836.7411095,Turbo_N
Tbcel,6245253.35959051,Turbo_N
Septin10,67761.3176396687,Turbo_N
Peli1,397705.72311154,Turbo_N
Rtkn,39697.6333408971,Turbo_N
Cfap36,830094.556575156,Turbo_N
Wdr26,1780973.40680896,Turbo_N
Usp20,31624.7322111802,Turbo_N
Fam126b,25519839.467808,Turbo_N
Fam110b,4010164.00287293,Turbo_N
Katnip,276593.172675593,Turbo_N
Vps52,2377229.17273246,Turbo_N
Fam221a,50765.8126958446,Turbo_N
Crbn,635096.054506208,Turbo_N
Cstf2t,546329.140512171,Turbo_N
Mmaa,292486.247316646,Turbo_N
Pcyox1l,120057.859901771,Turbo_N
Trim9,27561915.1600416,Turbo_N
Uba6,3046644.56713871,Turbo_N
N4bp3,251084.404269912,Turbo_N
Utp15,37744.7550035934,Turbo_N
Emc1,1087824.66867811,Turbo_N
Tmem200a,361704.905059059,Turbo_N
Myef2,4673426.33773709,Turbo_N
Itch,1310080.09620093,Turbo_N
Uba3,982466.805561835,Turbo_N
Scai,4783403.17825613,Turbo_N
Ank2,449788841.56,Turbo_N
Elfn1,49291082.0823817,Turbo_N
Ppfibp1,4487.45588979377,Turbo_N
Tmem163,285159.128882888,Turbo_N
Dido1,73984.8560916015,Turbo_N
Strip2,193202.98984184,Turbo_N
Shisa4,54759.9648061888,Turbo_N
Gan,13821.5790084006,Turbo_N
Pde10a,5789291.77661418,Turbo_N
Pgm2l1,26964165.8828668,Turbo_N
Castor2,648436.220929536,Turbo_N
Podxl2,171964.984136615,Turbo_N
Nhsl1,618632.410151776,Turbo_N
Iba57,3594383.57258519,Turbo_N
Rab36,39231.1347148705,Turbo_N
Immt,13106037.3859159,Turbo_N
Parp9,3066.81394754588,Turbo_N
Acat2,9521059.96217033,Turbo_N
Yod1,379852.511802343,Turbo_N
Cnst,291155.428226651,Turbo_N
Wdr37,38444885.2671889,Turbo_N
Mfsd6,385157.539715446,Turbo_N
Abi1,45382755.1036652,Turbo_N
Tmem63c,141008.190734438,Turbo_N
Samd4a,43733.7121795273,Turbo_N
Dctn4,109289321.51731,Turbo_N
Cacnb2,140991.615430034,Turbo_N
Synpo,156409476.64631,Turbo_N
Vwa8,10196855.812985,Turbo_N
Vps53,3004037.05079181,Turbo_N
Prpf31,424337.529060838,Turbo_N
Ufl1,114510.141939745,Turbo_N
Amer2,23972477.7334102,Turbo_N
Phf20l1,171453.737417376,Turbo_N
Macroh2a2,3253233.98851465,Turbo_N
Timm21,78196.1596141466,Turbo_N
Bcas3,32313297.111947,Turbo_N
Nemf,166558.016676669,Turbo_N
Tceal5,11619593.4999678,Turbo_N
Insyn1,1041917.18080056,Turbo_N
Ttc27,850.271660927574,Turbo_N
Inpp5f,4061532.12269824,Turbo_N
Vcpip1,151235045.335015,Turbo_N
Ston1,22166.9153428022,Turbo_N
Fhip2a,231113.854909324,Turbo_N
Txnl1,6542534.69625161,Turbo_N
Acp3,9988.20395298212,Turbo_N
Klhl11,113519.789668443,Turbo_N
Snx30,4867275.18432673,Turbo_N
Map2k7,563198.729523562,Turbo_N
Nup88,22598.8380441601,Turbo_N
Rdh13,425103.262153751,Turbo_N
Tmem132c,168392.197055459,Turbo_N
Naa30,217675.74612595,Turbo_N
