gs_long,counts,condition
M6pr,NA,Turbo3_A
Rps2,NA,Turbo3_A
Lyn,NA,Turbo3_A
Tln1,NA,Turbo3_A
Ezr,NA,Turbo3_A
Msn,NA,Turbo3_A
Rdx,NA,Turbo3_A
Gabra2,3830697.11983255,Turbo3_A
Gabra3,NA,Turbo3_A
Ctnna1,NA,Turbo3_A
Glud1,NA,Turbo3_A
Psmd7,NA,Turbo3_A
Sars,NA,Turbo3_A
Marcks,NA,Turbo3_A
Fkbp1a,NA,Turbo3_A
Snrpb,NA,Turbo3_A
Cers1,NA,Turbo3_A
Map4,NA,Turbo3_A
Gna12,1352424.1463482,Turbo3_A
Gna13,2098888.58854582,Turbo3_A
Plaa,NA,Turbo3_A
Rpl3,NA,Turbo3_A
Rasgrf1,NA,Turbo3_A
Gabrg3,6228.764018498,Turbo3_A
Pdia3,NA,Turbo3_A
Braf,NA,Turbo3_A
Mt3,NA,Turbo3_A
Aco1,NA,Turbo3_A
Apex1,NA,Turbo3_A
Adh5,NA,Turbo3_A
Slc6a9,13836009.9703385,Turbo3_A
Camk2b,NA,Turbo3_A
Nap1l1,NA,Turbo3_A
Atxn10,NA,Turbo3_A
Celf1,NA,Turbo3_A
Nckap1,NA,Turbo3_A
Septin4,NA,Turbo3_A
Napb,NA,Turbo3_A
Marcksl1,NA,Turbo3_A
Kif5c,NA,Turbo3_A
Kif2a,NA,Turbo3_A
Kif3a,NA,Turbo3_A
Ptprm,232591.600843982,Turbo3_A
Prkcd,NA,Turbo3_A
Pabpc1,NA,Turbo3_A
Gnb4,NA,Turbo3_A
Vcam1,NA,Turbo3_A
Nedd8,NA,Turbo3_A
Ckmt1,NA,Turbo3_A
Fkbp4,NA,Turbo3_A
Gna14,NA,Turbo3_A
Sstr2,NA,Turbo3_A
Sstr3,NA,Turbo3_A
Ctnnd1,NA,Turbo3_A
Aimp1,NA,Turbo3_A
Prkar2b,NA,Turbo3_A
Slc6a1,49906873.7944873,Turbo3_A
Slc6a11,97629179.1129049,Turbo3_A
Akt1,NA,Turbo3_A
Dbi,NA,Turbo3_A
Map2k1,NA,Turbo3_A
Slc2a3,NA,Turbo3_A
Chrm4,1208338.45357391,Turbo3_A
Drg1,NA,Turbo3_A
Kras,NA,Turbo3_A
Wars,NA,Turbo3_A
Kif1a,NA,Turbo3_A
Ranbp1,NA,Turbo3_A
Ptk2,NA,Turbo3_A
Mif,NA,Turbo3_A
Ephx2,NA,Turbo3_A
Usp4,NA,Turbo3_A
Ptpn11,NA,Turbo3_A
Rab5c,NA,Turbo3_A
Rab6a,NA,Turbo3_A
Rab21,NA,Turbo3_A
Rab12,2772967.43642196,Turbo3_A
Rab22a,130581.826218434,Turbo3_A
Rab23,2632766.95800513,Turbo3_A
Rab24,NA,Turbo3_A
Rab18,NA,Turbo3_A
Htr2a,NA,Turbo3_A
Grin2a,NA,Turbo3_A
Grin1,NA,Turbo3_A
Pdha1,NA,Turbo3_A
KRT9,NA,Turbo3_A
Canx,NA,Turbo3_A
Ap1m1,NA,Turbo3_A
Prdx1,NA,Turbo3_A
Gpm6a,NA,Turbo3_A
Gpm6b,NA,Turbo3_A
Ptpn1,NA,Turbo3_A
Ptprk,NA,Turbo3_A
Ptpn12,NA,Turbo3_A
KRT2,NA,Turbo3_A
Kdr,NA,Turbo3_A
Fmr1,NA,Turbo3_A
Rpl12,NA,Turbo3_A
Rpl18,NA,Turbo3_A
Sar1a,NA,Turbo3_A
Gnl1,3048859.7167933,Turbo3_A
Ppm1b,NA,Turbo3_A
Por,NA,Turbo3_A
Hspa9,NA,Turbo3_A
Cdh4,14434.1946748313,Turbo3_A
Dnm1,NA,Turbo3_A
Dnm2,715652.878050228,Turbo3_A
Grik2,NA,Turbo3_A
Tjp1,NA,Turbo3_A
Fyn,20750726.1288226,Turbo3_A
Cap1,NA,Turbo3_A
Tkt,NA,Turbo3_A
Vps26a,NA,Turbo3_A
Rpl28,NA,Turbo3_A
Acsl1,NA,Turbo3_A
Abca1,8687494.29243527,Turbo3_A
Abca2,NA,Turbo3_A
Csk,NA,Turbo3_A
Matk,821113.032538669,Turbo3_A
Eci1,NA,Turbo3_A
Septin2,NA,Turbo3_A
Stat3,NA,Turbo3_A
Stat5b,NA,Turbo3_A
Pik3ca,NA,Turbo3_A
Eps15,NA,Turbo3_A
Pura,NA,Turbo3_A
Lifr,365628.428492547,Turbo3_A
Htt,NA,Turbo3_A
Cct8,NA,Turbo3_A
Slc1a2,2234405315.65334,Turbo3_A
Nodal,NA,Turbo3_A
Msh2,NA,Turbo3_A
Hist1h1e,NA,Turbo3_A
Akr1b1,NA,Turbo3_A
Akr1b8,NA,Turbo3_A
Acadm,NA,Turbo3_A
Rangap1,NA,Turbo3_A
Sipa1,NA,Turbo3_A
Syt1,NA,Turbo3_A
Cdkn1b,NA,Turbo3_A
Nsf,NA,Turbo3_A
Vps4b,NA,Turbo3_A
Psmc2,NA,Turbo3_A
Rab11b,3551318.66873101,Turbo3_A
Ina,NA,Turbo3_A
Nf2,NA,Turbo3_A
Adss2,NA,Turbo3_A
Myo1b,NA,Turbo3_A
Brcc3,NA,Turbo3_A
Nedd4,NA,Turbo3_A
Yap1,NA,Turbo3_A
Stt3a,NA,Turbo3_A
Cryz,NA,Turbo3_A
Rph3a,NA,Turbo3_A
Pla2g4a,2763977.48348154,Turbo3_A
Aldh2,NA,Turbo3_A
Grm8,NA,Turbo3_A
Cnr1,NA,Turbo3_A
Capza1,NA,Turbo3_A
Capza2,NA,Turbo3_A
Capzb,NA,Turbo3_A
Srprb,143535.056525686,Turbo3_A
Map2k4,NA,Turbo3_A
Gfpt1,NA,Turbo3_A
Pfkm,NA,Turbo3_A
Rpl6,11769505.6102015,Turbo3_A
Rpl29,NA,Turbo3_A
Crat,NA,Turbo3_A
Crkl,NA,Turbo3_A
Rpl5,NA,Turbo3_A
Rpl13,NA,Turbo3_A
Anxa5,NA,Turbo3_A
Glrb,NA,Turbo3_A
Epb41,NA,Turbo3_A
Gad1,NA,Turbo3_A
Gad2,NA,Turbo3_A
Abcd1,NA,Turbo3_A
Ppp3cb,NA,Turbo3_A
Ppp3cc,1356816.38748935,Turbo3_A
Kcnj6,NA,Turbo3_A
Kcnj9,NA,Turbo3_A
Lmna,NA,Turbo3_A
Hspa4l,NA,Turbo3_A
Cbr1,NA,Turbo3_A
Gstm5,NA,Turbo3_A
Slc25a4,NA,Turbo3_A
Cit,NA,Turbo3_A
Camlg,NA,Turbo3_A
Hnrnpa1,NA,Turbo3_A
Inpp1,NA,Turbo3_A
Ppm1a,NA,Turbo3_A
Pcyt1a,NA,Turbo3_A
Cdk5,NA,Turbo3_A
Bckdha,NA,Turbo3_A
Ahcy,NA,Turbo3_A
Gdi1,NA,Turbo3_A
Atp6v1a,NA,Turbo3_A
Atp6v1e1,NA,Turbo3_A
Gabrb1,576544.396240209,Turbo3_A
Pa2g4,NA,Turbo3_A
Dvl1,NA,Turbo3_A
Rab7a,NA,Turbo3_A
Ppox,70012.729541618,Turbo3_A
Rpl9,4010009.41631674,Turbo3_A
Plcb3,NA,Turbo3_A
Hsd17b4,NA,Turbo3_A
Clcn3,2185784.48948948,Turbo3_A
Adcy7,NA,Turbo3_A
Adcy9,NA,Turbo3_A
Hdgf,NA,Turbo3_A
Atp6v0d1,NA,Turbo3_A
Fabp7,NA,Turbo3_A
Slc25a5,NA,Turbo3_A
Slc1a1,NA,Turbo3_A
Slc1a5,1445289.27986467,Turbo3_A
Nek1,NA,Turbo3_A
Kcnj12,NA,Turbo3_A
Kcnj4,NA,Turbo3_A
Tst,NA,Turbo3_A
Jak1,132810.675839243,Turbo3_A
Usp10,NA,Turbo3_A
Pkm,NA,Turbo3_A
Ndufs6,NA,Turbo3_A
Rida,1106359.91105627,Turbo3_A
Efnb1,NA,Turbo3_A
Efnb2,NA,Turbo3_A
Tmem165,NA,Turbo3_A
Epb41l4a,NA,Turbo3_A
Dbt,NA,Turbo3_A
Rabggtb,NA,Turbo3_A
Fdft1,NA,Turbo3_A
Pitpna,NA,Turbo3_A
Pitpnb,NA,Turbo3_A
Slc16a1,NA,Turbo3_A
Rab2a,NA,Turbo3_A
Anapc1,NA,Turbo3_A
Idh2,NA,Turbo3_A
Stom,NA,Turbo3_A
Stmn1,NA,Turbo3_A
Rad23b,NA,Turbo3_A
Ephb3,NA,Turbo3_A
Ephb2,NA,Turbo3_A
Psmc4,NA,Turbo3_A
Adsl,NA,Turbo3_A
Ddx6,NA,Turbo3_A
Ptpn5,NA,Turbo3_A
Adprh,NA,Turbo3_A
Slc12a2,5563510.62443772,Turbo3_A
Ncan,NA,Turbo3_A
Aqp4,NA,Turbo3_A
Abcd3,NA,Turbo3_A
Rab8a,NA,Turbo3_A
Adk,NA,Turbo3_A
Cdh11,120461.092542846,Turbo3_A
Golga3,NA,Turbo3_A
Atp5mf,NA,Turbo3_A
Arpp19,NA,Turbo3_A
Rab4a,NA,Turbo3_A
Nudt2,NA,Turbo3_A
Atp5f1e,NA,Turbo3_A
Dynlt3,NA,Turbo3_A
Cox7b,NA,Turbo3_A
Cyb5a,NA,Turbo3_A
Usp5,NA,Turbo3_A
Atp5f1b,NA,Turbo3_A
Ctbp2,NA,Turbo3_A
Slc1a3,105727046.860539,Turbo3_A
Maz,NA,Turbo3_A
Wfs1,NA,Turbo3_A
Fus,NA,Turbo3_A
Evc,8363.40864892797,Turbo3_A
Pcbp3,NA,Turbo3_A
Pcbp4,NA,Turbo3_A
Samsn1,NA,Turbo3_A
Erp29,NA,Turbo3_A
Eef1d,NA,Turbo3_A
Actn4,NA,Turbo3_A
Slc16a3,96423.9244728466,Turbo3_A
Rasa2,NA,Turbo3_A
Plscr4,285272.690239515,Turbo3_A
Eef2,NA,Turbo3_A
Opa1,NA,Turbo3_A
Ptpa,NA,Turbo3_A
Kcnn2,1028237.2962384,Turbo3_A
Kcnn3,3891553.91764036,Turbo3_A
Strn4,NA,Turbo3_A
Ctdsp1,68752.484034697,Turbo3_A
Btbd1,NA,Turbo3_A
Tbc1d10a,4705057.17190716,Turbo3_A
Tubgcp3,NA,Turbo3_A
Tnks1bp1,NA,Turbo3_A
Vps33b,NA,Turbo3_A
Bcl2l13,NA,Turbo3_A
Cpne2,NA,Turbo3_A
Pcif1,NA,Turbo3_A
Nphp4,NA,Turbo3_A
Rab2b,1875893.87482591,Turbo3_A
Arhgap39,NA,Turbo3_A
Eif5,NA,Turbo3_A
Ythdf1,NA,Turbo3_A
Inpp5j,NA,Turbo3_A
Fxyd7,NA,Turbo3_A
Anks1a,NA,Turbo3_A
Dock4,NA,Turbo3_A
Sash1,NA,Turbo3_A
Il1rapl1,NA,Turbo3_A
Arpc4,NA,Turbo3_A
Ruvbl1,NA,Turbo3_A
Plp1,NA,Turbo3_A
Pcbp1,NA,Turbo3_A
Ppfia3,NA,Turbo3_A
Pdxp,NA,Turbo3_A
Nploc4,NA,Turbo3_A
Actb,NA,Turbo3_A
Mdga2,NA,Turbo3_A
Nrgn,NA,Turbo3_A
Rac3,NA,Turbo3_A
Cdc42,NA,Turbo3_A
Eif4a1,NA,Turbo3_A
Lzts1,2250845.75869915,Turbo3_A
Rps20,NA,Turbo3_A
Snap25,NA,Turbo3_A
Megf8,62914.0675298745,Turbo3_A
Rab5b,NA,Turbo3_A
Chp1,NA,Turbo3_A
Rab10,NA,Turbo3_A
Rab8b,NA,Turbo3_A
Ube2d3,NA,Turbo3_A
Ube2d1,NA,Turbo3_A
Ube2m,NA,Turbo3_A
Ube2n,NA,Turbo3_A
Actr2,NA,Turbo3_A
Actr1a,NA,Turbo3_A
Arf3,96931164.9443856,Turbo3_A
Arl1,NA,Turbo3_A
Ca10,NA,Turbo3_A
Abce1,NA,Turbo3_A
Rap2b,9206090.44944707,Turbo3_A
Rpl26,NA,Turbo3_A
Stx1b,NA,Turbo3_A
Psme3,NA,Turbo3_A
Rab6b,NA,Turbo3_A
Fgf12,NA,Turbo3_A
Rpl27,NA,Turbo3_A
Depdc5,NA,Turbo3_A
Rpl37a,NA,Turbo3_A
Sec61a1,NA,Turbo3_A
Arf4,NA,Turbo3_A
Lpar1,NA,Turbo3_A
Cdk5r1,NA,Turbo3_A
Abat,NA,Turbo3_A
Copz1,NA,Turbo3_A
Ufm1,NA,Turbo3_A
Dcaf7,571065.952103163,Turbo3_A
Wdr5,NA,Turbo3_A
Hnrnpk,NA,Turbo3_A
Ywhag,NA,Turbo3_A
Usp46,NA,Turbo3_A
Rras2,NA,Turbo3_A
Rps7,NA,Turbo3_A
Ppp1ca,NA,Turbo3_A
Ppp1cb,NA,Turbo3_A
Psmc1,NA,Turbo3_A
Psmc5,NA,Turbo3_A
Rps8,NA,Turbo3_A
Rps15a,NA,Turbo3_A
Ywhae,NA,Turbo3_A
Rps14,NA,Turbo3_A
Rps23,10381976.2275314,Turbo3_A
Rps29,NA,Turbo3_A
Rps11,NA,Turbo3_A
Snrpd1,NA,Turbo3_A
Snrpd2,NA,Turbo3_A
Snrpd3,NA,Turbo3_A
Arf6,NA,Turbo3_A
Psmc6,NA,Turbo3_A
Kcnab2,NA,Turbo3_A
Abi2,2764719.05080309,Turbo3_A
Tsc22d1,NA,Turbo3_A
Eef1a2,NA,Turbo3_A
Rps4x,NA,Turbo3_A
Ppp2cb,NA,Turbo3_A
Rpl18a,11547100.393851,Turbo3_A
Ap2s1,NA,Turbo3_A
Rhob,NA,Turbo3_A
Rps6,12550363.1174436,Turbo3_A
Vsnl1,NA,Turbo3_A
H4c1,NA,Turbo3_A
Gabra1,NA,Turbo3_A
Atp6v1b2,NA,Turbo3_A
Rab1A,NA,Turbo3_A
Rab3c,NA,Turbo3_A
Ran,NA,Turbo3_A
Rpl23,NA,Turbo3_A
Ube2d2,NA,Turbo3_A
Rps24,NA,Turbo3_A
Rps26,NA,Turbo3_A
Gnb1,NA,Turbo3_A
Gnb2,NA,Turbo3_A
Gnb5,NA,Turbo3_A
Rpl30,NA,Turbo3_A
Cycs,NA,Turbo3_A
Rps3,NA,Turbo3_A
Rpl32,NA,Turbo3_A
Rpl8,NA,Turbo3_A
Pfn1,NA,Turbo3_A
Rps27a,NA,Turbo3_A
Tra2b,2894628.45175072,Turbo3_A
Rac1,NA,Turbo3_A
Pafah1b1,NA,Turbo3_A
Rab3a,NA,Turbo3_A
Hspa8,NA,Turbo3_A
Vamp3,NA,Turbo3_A
Tpt1,NA,Turbo3_A
Mpc1,NA,Turbo3_A
Cyth2,NA,Turbo3_A
Dnaja1,NA,Turbo3_A
Hspd1,NA,Turbo3_A
Vamp2,NA,Turbo3_A
Eif4e,NA,Turbo3_A
Gabrb3,NA,Turbo3_A
Atp6v0c,NA,Turbo3_A
Mapk1,NA,Turbo3_A
Ppp1cc,NA,Turbo3_A
Gnas,NA,Turbo3_A
Ywhaz,NA,Turbo3_A
Slc7a10,3638970.6245349,Turbo3_A
Gabrb2,NA,Turbo3_A
Kcna2,NA,Turbo3_A
Kcnab1,NA,Turbo3_A
Crnkl1,NA,Turbo3_A
Hmgb1,NA,Turbo3_A
Dynll1,NA,Turbo3_A
Eif5a,NA,Turbo3_A
Kcnj3,NA,Turbo3_A
Rps17,NA,Turbo3_A
Ube2i,NA,Turbo3_A
Selenow,NA,Turbo3_A
Prkcg,NA,Turbo3_A
Rala,NA,Turbo3_A
Rps12,NA,Turbo3_A
Rps10,NA,Turbo3_A
Ppp3ca,NA,Turbo3_A
Ppp2ca,NA,Turbo3_A
Phb,NA,Turbo3_A
Csnk2b,NA,Turbo3_A
Rpl22,NA,Turbo3_A
Rack1,NA,Turbo3_A
Acta1,NA,Turbo3_A
Prkacb,NA,Turbo3_A
Ywhaq,NA,Turbo3_A
Tuba4a,NA,Turbo3_A
Tuba1a,NA,Turbo3_A
Tubb4b,NA,Turbo3_A
Prkcb,NA,Turbo3_A
Ywhah,NA,Turbo3_A
Ranbp9,NA,Turbo3_A
Sbds,NA,Turbo3_A
Hrh1,167383.646147687,Turbo3_A
Dlg3,NA,Turbo3_A
Pip5k1a,NA,Turbo3_A
Lrig1,813242.742254778,Turbo3_A
Lxn,NA,Turbo3_A
Adcyap1r1,5912466.73808331,Turbo3_A
Plxna1,NA,Turbo3_A
Plxna3,NA,Turbo3_A
Dcc,NA,Turbo3_A
Chl1,NA,Turbo3_A
Map2k6,NA,Turbo3_A
Nfix,NA,Turbo3_A
Pald1,NA,Turbo3_A
Pfkfb2,NA,Turbo3_A
Pkn1,NA,Turbo3_A
Pdlim4,NA,Turbo3_A
Vamp7,NA,Turbo3_A
Hdac2,NA,Turbo3_A
Mpp1,NA,Turbo3_A
Pebp1,NA,Turbo3_A
Stam,NA,Turbo3_A
Stim1,NA,Turbo3_A
Tial1,NA,Turbo3_A
Hnrnph2,NA,Turbo3_A
Rock1,NA,Turbo3_A
Rock2,NA,Turbo3_A
Smad1,NA,Turbo3_A
Tank,NA,Turbo3_A
Hint1,NA,Turbo3_A
Elavl1,NA,Turbo3_A
Fgf13,75178.009064772,Turbo3_A
Rasgrf2,NA,Turbo3_A
Usp9x,NA,Turbo3_A
Tp53bp1,NA,Turbo3_A
Idh3g,NA,Turbo3_A
Cdh10,33763.3998472571,Turbo3_A
Slc8a1,NA,Turbo3_A
Slc7a3,189014.499549579,Turbo3_A
Erbb2,NA,Turbo3_A
Rit2,NA,Turbo3_A
Evl,NA,Turbo3_A
Slc9a3r1,93451271.0143306,Turbo3_A
Stx4,371271.715585354,Turbo3_A
Pde7a,110120.306584781,Turbo3_A
Naca,NA,Turbo3_A
Irf3,NA,Turbo3_A
Casp3,NA,Turbo3_A
Ctps1,NA,Turbo3_A
Gaa,NA,Turbo3_A
Atp8a1,NA,Turbo3_A
Cct7,NA,Turbo3_A
Cct2,NA,Turbo3_A
Cct4,NA,Turbo3_A
Cct5,NA,Turbo3_A
Cct6a,NA,Turbo3_A
Cct3,NA,Turbo3_A
Stim2,NA,Turbo3_A
Tnik,NA,Turbo3_A
Wnk1,NA,Turbo3_A
Rpl36a,NA,Turbo3_A
Tubg1,701803.630365187,Turbo3_A
Arf5,NA,Turbo3_A
Cplx2,NA,Turbo3_A
Ap2m1,NA,Turbo3_A
Rhog,NA,Turbo3_A
Rpl19,NA,Turbo3_A
Srsf3,NA,Turbo3_A
NA,NA,Turbo3_A
Adcy5,NA,Turbo3_A
Cdh8,NA,Turbo3_A
Nptn,NA,Turbo3_A
Csrp1,NA,Turbo3_A
Rps3a,NA,Turbo3_A
Sms,NA,Turbo3_A
Sephs2,NA,Turbo3_A
Evi5,2196193.18362609,Turbo3_A
Atp1b3,NA,Turbo3_A
Psme1,NA,Turbo3_A
G3bp2,NA,Turbo3_A
Vps45,NA,Turbo3_A
Arhgap5,NA,Turbo3_A
Ica1,4072052.60495614,Turbo3_A
Crmp1,NA,Turbo3_A
Mprip,NA,Turbo3_A
Kcnk2,NA,Turbo3_A
Slc30a3,NA,Turbo3_A
Fhl1,NA,Turbo3_A
Smad4,NA,Turbo3_A
Adcy8,6527722.47674481,Turbo3_A
Rgs14,1076893.91409483,Turbo3_A
Gclc,NA,Turbo3_A
Adra1b,NA,Turbo3_A
Cpt1a,NA,Turbo3_A
Wbp2,NA,Turbo3_A
Thumpd3,NA,Turbo3_A
Grm1,NA,Turbo3_A
Gfra1,19812.6744226599,Turbo3_A
Xrn1,NA,Turbo3_A
Cxadr,NA,Turbo3_A
Alk,NA,Turbo3_A
Sirpa,NA,Turbo3_A
Neo1,NA,Turbo3_A
Fh,NA,Turbo3_A
Pld2,7420689.04506171,Turbo3_A
Pla2g6,NA,Turbo3_A
Map4k4,NA,Turbo3_A
G3bp1,NA,Turbo3_A
Nfib,NA,Turbo3_A
Rbbp6,NA,Turbo3_A
Dab2,NA,Turbo3_A
Apba2,NA,Turbo3_A
Cds1,NA,Turbo3_A
Gnpat,38201.8372958205,Turbo3_A
Atp8a2,NA,Turbo3_A
Arvcf,618114.077201247,Turbo3_A
Tubb5,NA,Turbo3_A
Prdx5,NA,Turbo3_A
Stx2,1029809.66626701,Turbo3_A
Il6st,NA,Turbo3_A
G6pdx,NA,Turbo3_A
Hnrnpul2,NA,Turbo3_A
Pde1b,NA,Turbo3_A
Grin2b,NA,Turbo3_A
Egfr,54582203.6912937,Turbo3_A
Adra2a,NA,Turbo3_A
Adcy6,4224.19015917549,Turbo3_A
Sec23a,NA,Turbo3_A
Cacna1c,NA,Turbo3_A
Vcp,NA,Turbo3_A
Uba1,NA,Turbo3_A
Ctnnb1,NA,Turbo3_A
Jup,NA,Turbo3_A
Sos2,NA,Turbo3_A
Nfia,NA,Turbo3_A
Epha4,NA,Turbo3_A
Mark3,14226880.2711112,Turbo3_A
Epha2,NA,Turbo3_A
Enah,NA,Turbo3_A
Atp5f1a,NA,Turbo3_A
Grin2d,NA,Turbo3_A
Kcnb1,NA,Turbo3_A
Kcnd1,116376.368228039,Turbo3_A
Rela,NA,Turbo3_A
Ckb,NA,Turbo3_A
Smpd1,NA,Turbo3_A
Nf1,NA,Turbo3_A
KRT17,NA,Turbo3_A
Yes1,NA,Turbo3_A
Cdk18,9580.99144346608,Turbo3_A
Mark2,NA,Turbo3_A
Hspg2,334727.149578822,Turbo3_A
Fabp5,NA,Turbo3_A
Ptprg,260634.740192059,Turbo3_A
Pc,NA,Turbo3_A
Drp2,737267.508156327,Turbo3_A
Eml1,NA,Turbo3_A
Eif5b,NA,Turbo3_A
Anxa7,NA,Turbo3_A
Bax,NA,Turbo3_A
Dmwd,NA,Turbo3_A
Calb2,NA,Turbo3_A
Kcnma1,NA,Turbo3_A
Eps8,13053752.4793132,Turbo3_A
Padi2,NA,Turbo3_A
Ssrp1,NA,Turbo3_A
Slc7a1,2172161.81786331,Turbo3_A
Agbl4,NA,Turbo3_A
Inf2,NA,Turbo3_A
Unc79,NA,Turbo3_A
Trio,NA,Turbo3_A
Slc45a4,NA,Turbo3_A
Vps8,NA,Turbo3_A
Dact3,NA,Turbo3_A
Itgb8,NA,Turbo3_A
Tanc1,NA,Turbo3_A
Npepps,NA,Turbo3_A
Pepd,NA,Turbo3_A
Relch,NA,Turbo3_A
Gspt2,NA,Turbo3_A
Kcnc2,NA,Turbo3_A
Map6d1,NA,Turbo3_A
Grm2,NA,Turbo3_A
Fam171b,NA,Turbo3_A
Dok7,82078.5390238284,Turbo3_A
Map3k13,NA,Turbo3_A
Cpne9,NA,Turbo3_A
Phactr1,NA,Turbo3_A
Gsk3a,NA,Turbo3_A
Psd3,NA,Turbo3_A
Hsdl2,NA,Turbo3_A
Trpm1,1450482.76530618,Turbo3_A
Msto1,NA,Turbo3_A
Slc39a7,NA,Turbo3_A
Cnnm3,1160910.74755033,Turbo3_A
Acot6,NA,Turbo3_A
Osbp,NA,Turbo3_A
March5,NA,Turbo3_A
Prex2,NA,Turbo3_A
Plekhf1,NA,Turbo3_A
Mrpl10,NA,Turbo3_A
Patl1,NA,Turbo3_A
Fahd2,NA,Turbo3_A
Hs1bp3,NA,Turbo3_A
Cul4a,NA,Turbo3_A
Abraxas2,NA,Turbo3_A
Sppl2b,25565.6197546164,Turbo3_A
Ppp1r21,NA,Turbo3_A
Stt3b,NA,Turbo3_A
Hp1bp3,NA,Turbo3_A
Rnf157,NA,Turbo3_A
Iqsec3,NA,Turbo3_A
Lpcat1,NA,Turbo3_A
Spryd7,NA,Turbo3_A
Gmps,NA,Turbo3_A
Mat2a,NA,Turbo3_A
Ric8a,NA,Turbo3_A
Pde12,53534.686417157,Turbo3_A
Zc3h15,NA,Turbo3_A
Smarca4,NA,Turbo3_A
Prrc2c,NA,Turbo3_A
Trappc10,NA,Turbo3_A
Gdpgp1,NA,Turbo3_A
Scrn3,NA,Turbo3_A
Tmem38a,NA,Turbo3_A
Ccdc102a,NA,Turbo3_A
Micall2,NA,Turbo3_A
Ctdnep1,NA,Turbo3_A
Ankmy2,NA,Turbo3_A
Pnpla6,NA,Turbo3_A
Hk3,24417.1833450094,Turbo3_A
Cblb,NA,Turbo3_A
Krt2,NA,Turbo3_A
Pbxip1,NA,Turbo3_A
Tmem63b,NA,Turbo3_A
Pip4p1,NA,Turbo3_A
Cnnm2,NA,Turbo3_A
Psmd1,NA,Turbo3_A
Slc17a7,NA,Turbo3_A
Fam131b,NA,Turbo3_A
Aifm3,4041267.81818221,Turbo3_A
Lmtk2,NA,Turbo3_A
Cybc1,NA,Turbo3_A
Slc25a33,NA,Turbo3_A
Esyt2,1882035.16565816,Turbo3_A
Trappc9,NA,Turbo3_A
Khsrp,NA,Turbo3_A
Pag1,NA,Turbo3_A
Ddb1,NA,Turbo3_A
Dennd1b,NA,Turbo3_A
Mast3,NA,Turbo3_A
Rnf149,34744.1753323705,Turbo3_A
Sec24a,NA,Turbo3_A
Ctu2,NA,Turbo3_A
Gse1,NA,Turbo3_A
Ulk3,NA,Turbo3_A
Hectd3,NA,Turbo3_A
Lbr,NA,Turbo3_A
Qrich1,NA,Turbo3_A
Ttll12,NA,Turbo3_A
Wdr41,NA,Turbo3_A
NA,NA,Turbo3_A
Ube2z,NA,Turbo3_A
Puf60,NA,Turbo3_A
Zyg11b,NA,Turbo3_A
Garem1,1785156.90367137,Turbo3_A
Wdr19,NA,Turbo3_A
Hdhd2,NA,Turbo3_A
Arfgef3,NA,Turbo3_A
Sdk1,NA,Turbo3_A
Dip2b,NA,Turbo3_A
Wnk2,NA,Turbo3_A
Limch1,NA,Turbo3_A
Plxnd1,NA,Turbo3_A
Shisa6,NA,Turbo3_A
Nt5dc3,NA,Turbo3_A
Dab2ip,NA,Turbo3_A
Adgrb1,NA,Turbo3_A
Gfod1,NA,Turbo3_A
Snx27,NA,Turbo3_A
Agap2,NA,Turbo3_A
Pitpnm3,NA,Turbo3_A
Slc22a23,1817795.28292601,Turbo3_A
Aak1,NA,Turbo3_A
Slc2a13,NA,Turbo3_A
Tenm4,NA,Turbo3_A
Camkv,NA,Turbo3_A
Dop1b,NA,Turbo3_A
Nol8,NA,Turbo3_A
Pdap1,NA,Turbo3_A
Arhgap17,NA,Turbo3_A
Plekha7,NA,Turbo3_A
Cnep1r1,NA,Turbo3_A
Edc4,NA,Turbo3_A
Usp19,NA,Turbo3_A
Gtpbp2,50797.4737602258,Turbo3_A
NA,NA,Turbo3_A
Rmdn3,NA,Turbo3_A
Smu1,NA,Turbo3_A
Pak6,NA,Turbo3_A
Mccc2,NA,Turbo3_A
Gpd1l,NA,Turbo3_A
Cog7,NA,Turbo3_A
Smcr8,NA,Turbo3_A
Ankrd27,NA,Turbo3_A
Mcu,NA,Turbo3_A
Ppp1r12c,NA,Turbo3_A
Lclat1,525430.416641988,Turbo3_A
Usp30,NA,Turbo3_A
Gpr162,698087.404624589,Turbo3_A
Gprin1,NA,Turbo3_A
Cryzl2,10375.6436465048,Turbo3_A
Prrc1,NA,Turbo3_A
Arhgef40,785543.332859011,Turbo3_A
Sec31a,NA,Turbo3_A
Fcho2,NA,Turbo3_A
Tgfbrap1,NA,Turbo3_A
Lingo2,NA,Turbo3_A
Plcl1,491519.311096019,Turbo3_A
Insyn2a,NA,Turbo3_A
Fchsd2,NA,Turbo3_A
Sorbs2,NA,Turbo3_A
Cdkl5,NA,Turbo3_A
MAP11,2488641.64209955,Turbo3_A
Cdc42bpa,NA,Turbo3_A
Tbc1d24,NA,Turbo3_A
Them4,NA,Turbo3_A
Strada,453256.173365802,Turbo3_A
Pgap1,NA,Turbo3_A
Pdp1,NA,Turbo3_A
Ksr2,3281998.030136,Turbo3_A
Fam91a1,NA,Turbo3_A
Ermp1,NA,Turbo3_A
Vps51,NA,Turbo3_A
Slc30a10,NA,Turbo3_A
Grm5,NA,Turbo3_A
Tubal3,NA,Turbo3_A
Ankrd13c,NA,Turbo3_A
Fam81a,NA,Turbo3_A
Macrod2,NA,Turbo3_A
