GeneSymbol,FC,pval,BioID,cell
Kcnb1,2.08,0.0104,NL2,Astrocyte
Kcnd1,2.09,0.0901,NL2,Astrocyte
Rela,-1.49,0.42,NL2,Astrocyte
Ckb,2.4,0.07,NL2,Astrocyte
Nf1,2.6,0.00935,NL2,Astrocyte
KRT17,2.9,0.191,NL2,Astrocyte
Yes1,3.51,0.000822,NL2,Astrocyte
Mark2,3.21,0.0377,NL2,Astrocyte
Fabp5,1.03,0.94,NL2,Astrocyte
Pc,9.93,0.00333,NL2,Astrocyte
Eml1,-1.09,0.599,NL2,Astrocyte
Eif5b,3.59,0.0605,NL2,Astrocyte
Anxa7,3.09,0.0184,NL2,Astrocyte
Bax,3.54,0.00629,NL2,Astrocyte
Dmwd,3.68,0.0245,NL2,Astrocyte
Calb2,2.24,0.0184,NL2,Astrocyte
Kcnma1,2.85,0.0159,NL2,Astrocyte
Eps8,1.89,0.0158,NL2,Astrocyte
Padi2,1.04,0.758,NL2,Astrocyte
Ssrp1,-3.61,0.0388,NL2,Astrocyte
Inf2,-1.3,0.432,NL2,Astrocyte
Trio,3.06,0.000675,NL2,Astrocyte
Vps8,1.41,0.232,NL2,Astrocyte
Itgb8,2.09,0.00425,NL2,Astrocyte
Tanc1,3.01,0.0152,NL2,Astrocyte
Npepps,3.92,0.00172,NL2,Astrocyte
Pepd,-4.79,0.00349,NL2,Astrocyte
Relch,1.31,0.292,NL2,Astrocyte
Gspt2,-1.02,0.838,NL2,Astrocyte
Grm2,5.1,0.0173,NL2,Astrocyte
Fam171b,-2.85,0.00649,NL2,Astrocyte
Phactr1,-1.44,0.342,NL2,Astrocyte
Gsk3a,3.33,0.0971,NL2,Astrocyte
Psd3,2.12,0.0521,NL2,Astrocyte
Hsdl2,-1.39,0.137,NL2,Astrocyte
Msto1,-1.82,0.169,NL2,Astrocyte
Slc39a7,3.7,0.014,NL2,Astrocyte
Cnnm3,3.77,0.0111,NL2,Astrocyte
Acot6,1.04,0.787,NL2,Astrocyte
Osbp,1.87,0.0264,NL2,Astrocyte
March5,3.66,0.00267,NL2,Astrocyte
Prex2,1.22,0.296,NL2,Astrocyte
Patl1,-1.21,0.479,NL2,Astrocyte
Fahd2,-1.2,0.99,NL2,Astrocyte
Hs1bp3,-1.36,0.228,NL2,Astrocyte
Cul4a,1.04,0.934,NL2,Astrocyte
Abraxas2,-2.03,0.22,NL2,Astrocyte
Ppp1r21,2.08,0.109,NL2,Astrocyte
Hp1bp3,1.24,0.612,NL2,Astrocyte
Iqsec3,-1.72,0.242,NL2,Astrocyte
Lpcat1,-1.42,0.0769,NL2,Astrocyte
Spryd7,-3.06,0.0105,NL2,Astrocyte
Gmps,3.53,0.0112,NL2,Astrocyte
Mat2a,7.12,0.00362,NL2,Astrocyte
Ric8a,2.95,0.0884,NL2,Astrocyte
Pde12,-4.91,0.0119,NL2,Astrocyte
Zc3h15,2.73,0.00392,NL2,Astrocyte
Smarca4,1.23,0.26,NL2,Astrocyte
Prrc2c,-3.62,0.00425,NL2,Astrocyte
Trappc10,5.76,0.00403,NL2,Astrocyte
Scrn3,-1.06,0.603,NL2,Astrocyte
Tmem38a,2.2,0.137,NL2,Astrocyte
Ccdc102a,-1.92,0.218,NL2,Astrocyte
Micall2,-1,0.982,NL2,Astrocyte
Ankmy2,2.71,0.0112,NL2,Astrocyte
Pnpla6,1.49,0.141,NL2,Astrocyte
Cblb,-1.18,0.569,NL2,Astrocyte
Pbxip1,-1.73,0.245,NL2,Astrocyte
Pip4p1,1.5,0.0938,NL2,Astrocyte
Psmd1,1.27,0.534,NL2,Astrocyte
Slc17a7,4.15,0.00486,NL2,Astrocyte
Aifm3,6,0.000215,NL2,Astrocyte
Lmtk2,5,0.0748,NL2,Astrocyte
Esyt2,4.17,0.00276,NL2,Astrocyte
Trappc9,1.37,0.114,NL2,Astrocyte
Khsrp,1.92,0.0976,NL2,Astrocyte
Pag1,2.15,0.0655,NL2,Astrocyte
Ddb1,2.71,0.00717,NL2,Astrocyte
Dennd1b,-2.24,0.108,NL2,Astrocyte
Mast3,1.48,0.852,NL2,Astrocyte
Sec24a,1.36,0.122,NL2,Astrocyte
Ctu2,-3.48,0.0415,NL2,Astrocyte
Hectd3,1.29,0.624,NL2,Astrocyte
Lbr,-1.44,0.372,NL2,Astrocyte
Qrich1,1.03,0.908,NL2,Astrocyte
Ttll12,-2.28,0.117,NL2,Astrocyte
Wdr41,1.59,0.545,NL2,Astrocyte
Puf60,1,0.99,NL2,Astrocyte
Zyg11b,5.37,0.00114,NL2,Astrocyte
Garem1,-2.71,0.0639,NL2,Astrocyte
Hdhd2,-1.44,0.368,NL2,Astrocyte
Arfgef3,2.15,0.0669,NL2,Astrocyte
Dip2b,3.05,0.00564,NL2,Astrocyte
Wnk2,1.35,0.149,NL2,Astrocyte
Limch1,1.26,0.215,NL2,Astrocyte
Nt5dc3,2.64,0.0553,NL2,Astrocyte
Adgrb1,-1.1,0.259,NL2,Astrocyte
Gfod1,1.09,0.761,NL2,Astrocyte
Snx27,4.2,0.002,NL2,Astrocyte
Agap2,2.73,0.045,NL2,Astrocyte
Pitpnm3,-1.29,0.361,NL2,Astrocyte
Slc22a23,2.58,0.00847,NL2,Astrocyte
Aak1,1.35,0.149,NL2,Astrocyte
Slc2a13,2.78,0.0534,NL2,Astrocyte
Tenm4,3.46,0.0427,NL2,Astrocyte
Camkv,2.82,0.0566,NL2,Astrocyte
Dop1b,-1.58,0.0102,NL2,Astrocyte
Pdap1,-1.06,0.687,NL2,Astrocyte
Arhgap17,1.34,0.56,NL2,Astrocyte
Plekha7,-1.57,0.303,NL2,Astrocyte
Edc4,-2.35,0.0193,NL2,Astrocyte
Usp19,-1.28,0.163,NL2,Astrocyte
Rmdn3,-2.24,0.232,NL2,Astrocyte
Smu1,1.43,0.159,NL2,Astrocyte
Mccc2,-5.16,0.511,NL2,Astrocyte
Gpd1l,-2.85,0.161,NL2,Astrocyte
Cog7,2.13,0.277,NL2,Astrocyte
Smcr8,-1.64,0.012,NL2,Astrocyte
Ankrd27,-1.11,0.591,NL2,Astrocyte
Mcu,3.06,0.0371,NL2,Astrocyte
Ppp1r12c,-2.35,0.00899,NL2,Astrocyte
Usp30,-1.84,0.146,NL2,Astrocyte
Gprin1,-1.04,0.991,NL2,Astrocyte
Cryzl2,2.13,0.0354,NL2,Astrocyte
Prrc1,-2.28,0.12,NL2,Astrocyte
Arhgef40,-2.34,0.197,NL2,Astrocyte
Sec31a,-1.62,0.0552,NL2,Astrocyte
Fcho2,-1.6,0.0318,NL2,Astrocyte
Tgfbrap1,2.13,0.0824,NL2,Astrocyte
Fchsd2,-1.82,0.193,NL2,Astrocyte
Sorbs2,1.01,0.891,NL2,Astrocyte
MAP11,1.86,0.114,NL2,Astrocyte
Cdc42bpa,1.06,0.693,NL2,Astrocyte
Tbc1d24,3.99,0.0235,NL2,Astrocyte
Them4,2.85,0.0407,NL2,Astrocyte
Pgap1,3.74,0.0201,NL2,Astrocyte
Fam91a1,1.78,0.298,NL2,Astrocyte
Ermp1,1.21,0.451,NL2,Astrocyte
Vps51,1.02,0.856,NL2,Astrocyte
Slc30a10,4.67,0.00483,NL2,Astrocyte
Grm5,2.44,0.0164,NL2,Astrocyte
Rgl3,-1.4,0.403,NL2,Astrocyte
Nt5c2,-3.11,0.0046,NL2,Astrocyte
Pacs2,1.82,0.0272,NL2,Astrocyte
Shank3,-1,0.96,NL2,Astrocyte
Abl2,2.23,0.0653,NL2,Astrocyte
Oxr1,1.8,0.105,NL2,Astrocyte
Unc13a,4.01,0.0304,NL2,Astrocyte
Arap1,1.91,0.0277,NL2,Astrocyte
Odr4,1.78,0.29,NL2,Astrocyte
Xirp2,2.07,0.553,NL2,Astrocyte
Cdv3,-2.31,0.0145,NL2,Astrocyte
Snx33,-1.65,0.285,NL2,Astrocyte
Tmem65,1.2,0.866,NL2,Astrocyte
Tapt1,2.4,0.26,NL2,Astrocyte
Phactr4,-1.18,0.449,NL2,Astrocyte
Ankrd28,2.9,0.101,NL2,Astrocyte
Spire1,1.28,0.366,NL2,Astrocyte
Ddx46,1.39,0.173,NL2,Astrocyte
Thrap3,-4.72,7.88e-05,NL2,Astrocyte
Scn2b,3.94,0.0367,NL2,Astrocyte
Spag9,-1.29,0.0407,NL2,Astrocyte
Pex1,-1.73,0.398,NL2,Astrocyte
Tut7,-1.09,0.88,NL2,Astrocyte
Stxbp5l,3.63,0.0291,NL2,Astrocyte
Slc4a10,-1.7,0.0979,NL2,Astrocyte
Psd,-2.2,0.107,NL2,Astrocyte
Jcad,-1.24,0.603,NL2,Astrocyte
Kctd16,4.27,0.00656,NL2,Astrocyte
Iqsec2,3.13,0.109,NL2,Astrocyte
Prkaa1,-1.35,0.352,NL2,Astrocyte
Tmem256,3.87,0.0964,NL2,Astrocyte
Nufip2,-1.65,0.125,NL2,Astrocyte
Mlip,-1.32,0.295,NL2,Astrocyte
Slc39a12,3.1,0.00867,NL2,Astrocyte
Arhgap1,-1.44,0.0892,NL2,Astrocyte
Xkr4,19.7,0.0218,NL2,Astrocyte
Vps13a,8.83,0.00112,NL2,Astrocyte
Slc25a51,3.05,0.0035,NL2,Astrocyte
Cnrip1,1.6,0.289,NL2,Astrocyte
Sdr39u1,2.76,0.0219,NL2,Astrocyte
Crad,-3.16,0.163,NL2,Astrocyte
Diras2,3.12,0.0239,NL2,Astrocyte
Heatr5a,-1.19,0.533,NL2,Astrocyte
Osbp2,3.13,0.00925,NL2,Astrocyte
Ccdc88a,1.05,0.718,NL2,Astrocyte
Ccdc85a,1.2,0.384,NL2,Astrocyte
Cyfip2,3.44,0.0246,NL2,Astrocyte
Tom1l2,1.16,0.411,NL2,Astrocyte
Zzef1,-1.27,0.0331,NL2,Astrocyte
Abr,1.24,0.329,NL2,Astrocyte
Arhgap44,7.36,0.00726,NL2,Astrocyte
Tns3,1.4,0.168,NL2,Astrocyte
Ankrd40,-2.38,0.211,NL2,Astrocyte
Pfas,1.04,0.963,NL2,Astrocyte
Synrg,-4.08,0.00789,NL2,Astrocyte
Rap1gap2,2.51,0.0646,NL2,Astrocyte
Tbc1d9b,-2.61,0.0722,NL2,Astrocyte
Cluh,6.12,0.0045,NL2,Astrocyte
Ssh2,-3.93,0.108,NL2,Astrocyte
Acaca,8.36,0.00201,NL2,Astrocyte
Myh1,-2.04,0.253,NL2,Astrocyte
Wwc1,-1.25,0.322,NL2,Astrocyte
Specc1,1.41,0.116,NL2,Astrocyte
Kiaa0100,-2.1,0.003,NL2,Astrocyte
Rabl6,1.03,0.984,NL2,Astrocyte
Dnajc11,2.59,0.045,NL2,Astrocyte
Wdr34,1.36,0.991,NL2,Astrocyte
Hykk,1.39,0.0251,NL2,Astrocyte
Acbd5,-1.28,0.329,NL2,Astrocyte
Arcn1,5.02,0.00302,NL2,Astrocyte
Rnf123,-1.01,0.89,NL2,Astrocyte
Ogdh,4.12,0.0293,NL2,Astrocyte
Cttn,-1.22,0.184,NL2,Astrocyte
Myl6,8.66,0.00315,NL2,Astrocyte
Icam5,4.28,0.0441,NL2,Astrocyte
Flot2,2.92,0.0106,NL2,Astrocyte
Hnrnpd,2.03,0.0562,NL2,Astrocyte
Ppp5c,9.51,0.0101,NL2,Astrocyte
Slc27a1,3.48,0.00526,NL2,Astrocyte
Tcf4,3.26,0.024,NL2,Astrocyte
Slc30a1,1.56,0.0586,NL2,Astrocyte
Khdrbs1,2.5,0.2,NL2,Astrocyte
Stxbp3,2.4,0.00162,NL2,Astrocyte
Cldn11,2.41,0.23,NL2,Astrocyte
Gas7,1.54,0.111,NL2,Astrocyte
Rasa3,1.33,0.0973,NL2,Astrocyte
Traf3,-13.6,0.000352,NL2,Astrocyte
Mertk,2.07,0.00479,NL2,Astrocyte
Akt2,1.08,0.533,NL2,Astrocyte
Ppp1r1b,1.48,0.469,NL2,Astrocyte
Dvl2,2.68,0.0671,NL2,Astrocyte
Serpinb6,3.3,0.0179,NL2,Astrocyte
Stip1,1.28,0.0438,NL2,Astrocyte
Caprin1,1.71,0.00769,NL2,Astrocyte
Reep5,1.38,0.312,NL2,Astrocyte
Arhgef2,-1.5,0.0875,NL2,Astrocyte
Elavl2,2.46,0.169,NL2,Astrocyte
Elavl3,1.06,0.993,NL2,Astrocyte
Eps15l1,-1.74,0.00391,NL2,Astrocyte
Vdac2,3.31,0.0235,NL2,Astrocyte
Vdac3,3.7,0.00276,NL2,Astrocyte
Vdac1,3.07,0.023,NL2,Astrocyte
Kpna1,1.02,0.85,NL2,Astrocyte
Papss1,-2.08,0.052,NL2,Astrocyte
Ppp2r5c,-1.82,0.0149,NL2,Astrocyte
Asns,2.88,0.0122,NL2,Astrocyte
Tmpo,1.64,0.151,NL2,Astrocyte
Hars,1.05,0.896,NL2,Astrocyte
Pak3,1.03,0.949,NL2,Astrocyte
Tsc2,-1.13,0.583,NL2,Astrocyte
Dvl3,1.6,0.00924,NL2,Astrocyte
Ppm1g,1.6,0.156,NL2,Astrocyte
Cdc37,-2.27,0.102,NL2,Astrocyte
Ksr1,2.8,0.0596,NL2,Astrocyte
Abcb7,3.46,0.0225,NL2,Astrocyte
Gbp4,1.44,0.0624,NL2,Astrocyte
Shc3,-1.35,0.152,NL2,Astrocyte
Astn1,-2.6,0.0131,NL2,Astrocyte
Bcar1,-2.28,0.0117,NL2,Astrocyte
Slc9a1,-5.59,0.04,NL2,Astrocyte
Mapre1,-2.33,0.0512,NL2,Astrocyte
Prdx2,4.37,0.0216,NL2,Astrocyte
Hcfc1,-1.31,0.137,NL2,Astrocyte
Rgl2,-1.26,0.501,NL2,Astrocyte
Pik3c2a,1.15,0.459,NL2,Astrocyte
Pafah1b2,3.02,0.00602,NL2,Astrocyte
Arhgef1,10.2,0.0035,NL2,Astrocyte
Eif2d,-1.07,0.456,NL2,Astrocyte
Nell2,4.5,0.0361,NL2,Astrocyte
Snta1,2.53,0.00985,NL2,Astrocyte
Igbp1,-1.05,0.587,NL2,Astrocyte
Soat1,4.66,0.00452,NL2,Astrocyte
Abcd2,-2.39,0.00621,NL2,Astrocyte
Cacna1e,-2.96,0.116,NL2,Astrocyte
Ctnna2,2.42,0.00101,NL2,Astrocyte
Apc,6.86,0.00987,NL2,Astrocyte
Hspa4,2.5,0.0161,NL2,Astrocyte
Bad,2.59,0.0739,NL2,Astrocyte
Bcan,2.95,0.0367,NL2,Astrocyte
Cct6b,112,0.0055,NL2,Astrocyte
Hras,4.84,0.0321,NL2,Astrocyte
Clcn4,3.04,0.0834,NL2,Astrocyte
Hadh,2.67,0.0223,NL2,Astrocyte
Znf638,1.65,0.0469,NL2,Astrocyte
Pde1a,3.18,0.019,NL2,Astrocyte
Alcam,2.27,0.0458,NL2,Astrocyte
Trim25,-3.29,0.0317,NL2,Astrocyte
Snap91,1.5,0.203,NL2,Astrocyte
Fscn1,3.59,0.0217,NL2,Astrocyte
Fxr1,-1.34,0.192,NL2,Astrocyte
Gpam,1.06,0.712,NL2,Astrocyte
Ktn1,1.42,0.0419,NL2,Astrocyte
Gdi2,2.92,0.0269,NL2,Astrocyte
Slc20a1,3.17,0.00337,NL2,Astrocyte
Znf148,1.42,0.586,NL2,Astrocyte
Grid2,12.4,0.00362,NL2,Astrocyte
Grid1,2.74,0.00873,NL2,Astrocyte
Pacsin1,2.85,0.013,NL2,Astrocyte
Ddx19a,1.75,0.137,NL2,Astrocyte
Ddx5,-1.38,0.204,NL2,Astrocyte
Atrx,1.22,0.731,NL2,Astrocyte
Hsph1,2.49,0.036,NL2,Astrocyte
Elavl4,2.4,0.0411,NL2,Astrocyte
Mrps31,-4.97,0.00337,NL2,Astrocyte
Cd47,-1.07,0.668,NL2,Astrocyte
Itga6,-3.45,0.0916,NL2,Astrocyte
Phgdh,2.04,0.0364,NL2,Astrocyte
Kif5b,-2.24,0.0178,NL2,Astrocyte
Kif3b,3.15,0.0344,NL2,Astrocyte
Lasp1,1.4,0.116,NL2,Astrocyte
Mapk10,4.08,0.00262,NL2,Astrocyte
Fgfr3,-2.27,0.14,NL2,Astrocyte
Myh10,3.17,0.00505,NL2,Astrocyte
Mog,4.72,0.0134,NL2,Astrocyte
Npm1,-1.04,0.882,NL2,Astrocyte
Nnt,1.97,0.307,NL2,Astrocyte
Pcbp2,9.13,0.00113,NL2,Astrocyte
Pea15,-1.82,0.078,NL2,Astrocyte
Map3k7,-1.84,0.246,NL2,Astrocyte
Plcg1,-1.13,0.229,NL2,Astrocyte
Ddx3y,-6.14,0.000486,NL2,Astrocyte
Prkd1,-4.82,0.0213,NL2,Astrocyte
Dlg4,3.97,0.00719,NL2,Astrocyte
Dag1,3.57,0.00283,NL2,Astrocyte
Ddx3x,1.07,0.685,NL2,Astrocyte
Ssr4,4.58,0.00494,NL2,Astrocyte
Dpysl3,2.24,0.0654,NL2,Astrocyte
Sptbn1,2.18,0.00719,NL2,Astrocyte
Syp,4.37,0.035,NL2,Astrocyte
Tgoln1,1.53,0.391,NL2,Astrocyte
Trim28,2.09,0.233,NL2,Astrocyte
Tsn,1.13,0.825,NL2,Astrocyte
Tfrc,3.56,0.0134,NL2,Astrocyte
Irak1,9.03,0.0012,NL2,Astrocyte
Speg,2.97,0.00912,NL2,Astrocyte
Epha6,2.65,0.044,NL2,Astrocyte
Sorbs1,1.16,0.403,NL2,Astrocyte
Dbnl,-1.94,0.0579,NL2,Astrocyte
Sh3gl1,1.64,0.011,NL2,Astrocyte
Sh3gl2,-1.5,0.0701,NL2,Astrocyte
Ndufa4,2.87,0.0125,NL2,Astrocyte
Cstb,4.03,0.0301,NL2,Astrocyte
Smad2,5.12,0.00919,NL2,Astrocyte
Nptx1,3.97,0.111,NL2,Astrocyte
Fkbp3,-2.81,0.00474,NL2,Astrocyte
Eif4g2,-1.21,0.373,NL2,Astrocyte
Vat1,2.24,0.25,NL2,Astrocyte
Zfp91,-2.3,0.177,NL2,Astrocyte
Zyx,1.09,0.758,NL2,Astrocyte
Nup62,-1.64,0.107,NL2,Astrocyte
Map2k2,-1.51,0.455,NL2,Astrocyte
Crk,-1.46,0.231,NL2,Astrocyte
Raly,1.78,0.0184,NL2,Astrocyte
Hepacam,2.32,0.0219,NL2,Astrocyte
Spr,2.69,0.0408,NL2,Astrocyte
Runx3,5.38,0.0302,NL2,Astrocyte
Maoa,6.19,0.00326,NL2,Astrocyte
Agtpbp1,3.3,0.0288,NL2,Astrocyte
Actr3b,2.5,0.0587,NL2,Astrocyte
Sf1,1.61,0.263,NL2,Astrocyte
Surf4,2.85,0.00878,NL2,Astrocyte
Myo6,-1.37,0.236,NL2,Astrocyte
Syn2,3.65,0.0426,NL2,Astrocyte
Sqstm1,5.9,0.0021,NL2,Astrocyte
Aktip,3.72,0.0104,NL2,Astrocyte
Atp7a,-2.4,0.124,NL2,Astrocyte
Sord,-3.96,0.00955,NL2,Astrocyte
Ca4,2.82,0.0868,NL2,Astrocyte
Ptprj,2.06,0.0449,NL2,Astrocyte
Hist1h2bb,1.52,0.275,NL2,Astrocyte
Ptprd,3.72,0.0189,NL2,Astrocyte
Top2b,-2.32,0.0114,NL2,Astrocyte
Ptpn13,-2.23,0.0196,NL2,Astrocyte
Tpp2,3.44,0.016,NL2,Astrocyte
Gk,1.02,0.844,NL2,Astrocyte
Gpd2,2.31,0.0632,NL2,Astrocyte
Hist2h2ac,2.66,0.057,NL2,Astrocyte
Srm,2.03,0.0962,NL2,Astrocyte
Ugt8,2.73,0.0555,NL2,Astrocyte
Vcl,-2.43,0.000904,NL2,Astrocyte
Cr1l,-1.42,0.149,NL2,Astrocyte
Gart,-1.04,0.827,NL2,Astrocyte
Eif3j2,-5.73,2.56e-05,NL2,Astrocyte
Slc13a5,4.86,0.00221,NL2,Astrocyte
Grm7,6.02,0.00993,NL2,Astrocyte
Tent4b,10.7,0.0105,NL2,Astrocyte
Crtc1,-1.27,0.369,NL2,Astrocyte
Begain,-1.83,0.122,NL2,Astrocyte
Cltc,3.94,0.0312,NL2,Astrocyte
Git1,1,0.788,NL2,Astrocyte
Ahcyl2,1.61,0.0546,NL2,Astrocyte
Mars,-1.11,0.54,NL2,Astrocyte
Elfn2,-3.02,0.0499,NL2,Astrocyte
Peak1,-2.18,0.0394,NL2,Astrocyte
Brsk2,2.09,0.108,NL2,Astrocyte
Znf512,-1.5,0.294,NL2,Astrocyte
Arhgap23,2.42,0.1,NL2,Astrocyte
Prex1,-1.52,0.0307,NL2,Astrocyte
Nlgn2,280,0.000151,NL2,Astrocyte
Fgd6,-1.8,0.136,NL2,Astrocyte
Hectd1,-1.01,0.863,NL2,Astrocyte
Hbs1l,1.16,0.369,NL2,Astrocyte
Thsd7a,9.95,0.00203,NL2,Astrocyte
Ehbp1,1.23,0.112,NL2,Astrocyte
Ablim3,2.36,0.406,NL2,Astrocyte
Swap70,1.14,0.246,NL2,Astrocyte
Cep170,-1.81,0.0238,NL2,Astrocyte
Cdc5l,1.29,0.447,NL2,Astrocyte
Cep290,1.04,0.852,NL2,Astrocyte
Larp4b,2.97,0.0408,NL2,Astrocyte
FAM120A,-2.17,0.0166,NL2,Astrocyte
Usp7,1.1,0.699,NL2,Astrocyte
Arhgap21,-1.16,0.488,NL2,Astrocyte
Carmil1,1.04,0.733,NL2,Astrocyte
Slc25a23,2.58,0.0177,NL2,Astrocyte
Nomo1,4.36,0.000874,NL2,Astrocyte
Kdsr,12,0.0136,NL2,Astrocyte
Ralgapa1,1.42,0.0364,NL2,Astrocyte
Krt42,1.6,0.291,NL2,Astrocyte
Krt77,5.51,0.0131,NL2,Astrocyte
Exoc3,2.09,0.114,NL2,Astrocyte
Mvb12b,2.25,0.0977,NL2,Astrocyte
KRT80,-4.92,0.0766,NL2,Astrocyte
Dgkb,2.69,0.0221,NL2,Astrocyte
Fbxo41,2.78,0.0258,NL2,Astrocyte
Gpr17,12,0.0126,NL2,Astrocyte
Retreg2,-2.87,0.00251,NL2,Astrocyte
Sphkap,-1.09,0.623,NL2,Astrocyte
Rragb,1.21,0.631,NL2,Astrocyte
Wdcp,-1.07,0.664,NL2,Astrocyte
U2surp,-2.02,0.0604,NL2,Astrocyte
Wdr44,2.31,0.0216,NL2,Astrocyte
Ocrl,-1.11,0.491,NL2,Astrocyte
Cpsf6,-3.07,0.07,NL2,Astrocyte
Lpcat4,4.18,0.0282,NL2,Astrocyte
Ift122,1.64,0.0179,NL2,Astrocyte
Rprd2,2.12,0.0458,NL2,Astrocyte
Wwc2,-1.51,0.2,NL2,Astrocyte
Dpp10,2.6,0.00185,NL2,Astrocyte
Sec23ip,-1.29,0.36,NL2,Astrocyte
Eif4g1,-1.47,0.107,NL2,Astrocyte
Soga3,-1.57,0.0865,NL2,Astrocyte
Hdac4,-2.52,0.0165,NL2,Astrocyte
Rbm26,1.3,0.986,NL2,Astrocyte
Xpnpep1,3.37,0.0472,NL2,Astrocyte
Ppp2r2a,2.78,0.02,NL2,Astrocyte
Ankle2,-1.1,0.791,NL2,Astrocyte
Psd2,1.63,0.0317,NL2,Astrocyte
Ppp4r3a,-2.23,0.192,NL2,Astrocyte
Sik3,1.23,0.351,NL2,Astrocyte
Snrnp200,1.11,0.64,NL2,Astrocyte
Abcf1,-2.79,0.0108,NL2,Astrocyte
Inppl1,-1.92,0.059,NL2,Astrocyte
Smchd1,3.28,0.0271,NL2,Astrocyte
Uggt1,3.61,0.00719,NL2,Astrocyte
Slc39a10,2.97,0.0343,NL2,Astrocyte
Ttyh3,6.56,0.00219,NL2,Astrocyte
Xpo1,3.54,0.0324,NL2,Astrocyte
Mapk4,-1.44,0.415,NL2,Astrocyte
Nes,3.83,0.0368,NL2,Astrocyte
Nwd2,3.74,0.0401,NL2,Astrocyte
Polr2m,-1.21,0.3,NL2,Astrocyte
Pcnp,-6.27,0.00857,NL2,Astrocyte
Snx6,1.03,0.98,NL2,Astrocyte
Caskin1,1.24,0.283,NL2,Astrocyte
Nrxn3,4.35,0.0117,NL2,Astrocyte
Fam126a,-1.25,0.42,NL2,Astrocyte
Fkbp15,-1.13,0.461,NL2,Astrocyte
Oxsr1,-1.46,0.429,NL2,Astrocyte
Arhgef18,-1.08,0.793,NL2,Astrocyte
Mtss2,1.08,0.616,NL2,Astrocyte
Smarcd3,-2.56,0.0194,NL2,Astrocyte
Bcr,-1.07,0.72,NL2,Astrocyte
Garem2,-1.16,0.559,NL2,Astrocyte
Prmt8,4.22,0.00767,NL2,Astrocyte
Dennd5a,1.06,0.957,NL2,Astrocyte
Prkab2,1.89,0.174,NL2,Astrocyte
Gapvd1,6.07,0.0013,NL2,Astrocyte
Ptpn23,-1.5,0.0246,NL2,Astrocyte
Mff,-5.96,0.000796,NL2,Astrocyte
Ppp2r5a,-3.13,0.000739,NL2,Astrocyte
Trak1,-3.44,0.039,NL2,Astrocyte
Smarcc2,-1.92,0.0576,NL2,Astrocyte
Phldb1,4.23,0.0125,NL2,Astrocyte
Ecpas,1.57,0.132,NL2,Astrocyte
Mindy2,-3.13,0.0701,NL2,Astrocyte
Dync1li2,-2.29,0.00488,NL2,Astrocyte
Chd4,-1.66,0.0704,NL2,Astrocyte
Ado,2.84,0.0407,NL2,Astrocyte
Prrt3,5.54,0.0111,NL2,Astrocyte
Ctif,1.05,0.721,NL2,Astrocyte
Gramd2b,1.15,0.345,NL2,Astrocyte
Mapre3,-1.49,0.322,NL2,Astrocyte
Pik3c3,-2.6,0.0264,NL2,Astrocyte
Dlgap3,1.21,0.308,NL2,Astrocyte
Naa50,3.71,0.0707,NL2,Astrocyte
Dhx29,-1.74,0.161,NL2,Astrocyte
Slc6a7,7.96,0.0012,NL2,Astrocyte
Exoc8,-1.95,0.0334,NL2,Astrocyte
Washc2,1.09,0.875,NL2,Astrocyte
Dclk2,1.02,0.889,NL2,Astrocyte
Rab35,3.53,0.0175,NL2,Astrocyte
Snx13,-1.41,0.355,NL2,Astrocyte
Camk2d,1.1,0.0781,NL2,Astrocyte
Atp1a3,4.24,0.0419,NL2,Astrocyte
Atp1a2,3.72,0.0118,NL2,Astrocyte
Nudcd1,1.77,0.901,NL2,Astrocyte
Dmxl1,1.06,0.899,NL2,Astrocyte
Atp2b4,2.39,0.0098,NL2,Astrocyte
Rictor,-1.52,0.0624,NL2,Astrocyte
Ppp1r9b,-3.38,0.00156,NL2,Astrocyte
Magi1,-1.02,0.804,NL2,Astrocyte
Paqr9,4.08,0.0328,NL2,Astrocyte
Vkorc1l1,2.85,0.0725,NL2,Astrocyte
Myh14,3.16,0.0337,NL2,Astrocyte
Wdfy3,1.57,0.0767,NL2,Astrocyte
Ntrk3,1.86,0.0892,NL2,Astrocyte
Npr2,-1.18,0.534,NL2,Astrocyte
Dagla,1.11,0.615,NL2,Astrocyte
Kctd12,1.78,0.0723,NL2,Astrocyte
Slc44a1,2.88,0.0252,NL2,Astrocyte
Tacc1,-1.97,0.0326,NL2,Astrocyte
Gigyf2,1.27,0.26,NL2,Astrocyte
Sbf1,3.43,0.00136,NL2,Astrocyte
Tiam2,1.64,0.236,NL2,Astrocyte
Tex2,1.17,0.531,NL2,Astrocyte
Ube2o,1.79,0.0785,NL2,Astrocyte
Pitpnm2,1.07,0.582,NL2,Astrocyte
Klhl9,6.08,0.0615,NL2,Astrocyte
Kdm3b,7.63,0.00539,NL2,Astrocyte
Zc3h4,-1.28,0.226,NL2,Astrocyte
Cnot1,1.39,0.0557,NL2,Astrocyte
Efr3b,3.5,0.0195,NL2,Astrocyte
Cand1,1.88,0.0219,NL2,Astrocyte
Larp1,3.98,0.246,NL2,Astrocyte
Arhgap26,5.61,0.00576,NL2,Astrocyte
Mlec,7.63,0.0119,NL2,Astrocyte
Acap2,1.17,0.0965,NL2,Astrocyte
Rps9,8.17,0.00159,NL2,Astrocyte
Rps27,2.95,0.0975,NL2,Astrocyte
